total=8637 named=933
SpawnManagerClass::UnlinkPointer @ 006b7c60
SpotlightClass::Draw @ 005ff850
Status::GetCoords @ 004399a0
Status::GetDrawingMatrix @ 004399e0
Status::Update @ 00439b00
SuperClass::CanFire @ 006cc360
SuperClass::CreateChronoAnim @ 006cb3a0
SuperClass::Grant @ 006cb560
SuperClass::HasChargeProgressed @ 006cbca0
SuperClass::HasChargeProgressed @ 006cbee0
SuperClass::Launch @ 006cc390
SuperClass::Lose @ 006cb7b0
SuperClass::Reset @ 006ce0b0
SuperClass::SetCharge @ 006cc1e0
SuperClass::SetOnHold @ 006cb4d0
TActionClass::Execute @ 006dd8b0
TActionClass::FindHouseByIndex @ 006e45e0
TActionClass::LoadFromINI @ 006dd5b0
TActionClass::PrepareSaveToINI @ 006dd300
TEventClass::GetStateA @ 0071f950
TEventClass::GetStateB @ 0071e6a0
TEventClass::GetStateB @ 0071e940
TEventClass::GetStateB @ 0071f9c0
TEventClass::LoadFromINI @ 0071f4e0
TEventClass::PrepareSaveToINI @ 0071f390
TacticalClass::AddSelectable @ 006d9ef0
TacticalClass::AdjustForZShapeMove @ 006d1fe0
TacticalClass::ApplyMatrix_Pixel @ 006d2070
TacticalClass::ClientToCoords @ 006d2280
TacticalClass::CoordsToCell @ 006d6590
TacticalClass::CoordsToClient @ 006d2140
TacticalClass::CoordsToScreen @ 006d1f10
TacticalClass::FocusOn @ 006d2420
TacticalClass::GetOcclusion @ 006d8700
TacticalClass::RegisterCellAsVisible @ 006da7d0
TacticalClass::RegisterDirtyArea @ 006d2790
TacticalClass::Render @ 006d3d10
TacticalClass::SetTacticalPosition @ 006d6070
TagClass::ContainsTrigger @ 006e5380
TagClass::Destroy @ 006e5230
TagClass::HasCrossesHorizontalLineEvent @ 006e5320
TagClass::HasCrossesVerticalLineEvent @ 006e5300
TagClass::HasZoneEntryByEvent @ 006e5340
TagClass::IsOnlyInstanceOfType @ 006e5850
TagClass::ShouldReplace @ 006e57c0
TagTypeClass::GetFlags @ 006e61f0
TagTypeClass::HasAllowWinAction @ 006e6220
TagTypeClass::HasCrossesHorizontalLineEvent @ 006e6250
TagTypeClass::HasCrossesVerticalLineEvent @ 006e6280
TagTypeClass::HasZoneEntryByEvent @ 006e62b0
TaskForceClass::WhatAmI @ 006e7e80
TeamClass::AddMember @ 006ea500
TeamClass::AssignMissionTarget @ 006e9050
TeamClass::FetchALeader @ 006ec3d0
TeamClass::GetTaskForceMissingMemberTypes @ 006ef4d0
TeamClass::LiberateMember @ 006ea870
TeamClass::ScanLimit @ 006ec3a0
TeamClass::WhatAmI @ 006e8a90
TeamTypeClass::CreateTeam @ 006f09c0
TeamTypeClass::DestroyAllInstances @ 006f0a70
TeamTypeClass::FindFirstInstance @ 006f1f70
TeamTypeClass::FlashAllInstances @ 006f1f30
TeamTypeClass::GetGroup @ 006f1870
TeamTypeClass::GetHouse @ 006f2070
TeamTypeClass::GetTransportWaypoint @ 006f18e0
TeamTypeClass::GetWaypoint @ 006f18a0
TeamTypeClass::ProcessTaskForce @ 006f1fa0
TechnoClass::BaseIsAttacked @ 00708080
TechnoClass::CanBePermaMindControlled @ 0053c450
TechnoClass::CanOpportunityFire @ 00709290
TechnoClass::CanPassiveAcquireTargets @ 007091d0
TechnoClass::CanRetaliateToAttacker @ 007087c0
TechnoClass::ClearSidebarTabObject @ 00734270
TechnoClass::CombatDamage @ 006f3970
TechnoClass::CreateLaser @ 006fd210
TechnoClass::Deactivate @ 0070fc90
TechnoClass::DisguiseAs @ 0070e280
TechnoClass::EnteredOpenTopped @ 00710470
TechnoClass::ExitedOpenTopped @ 007104a0
TechnoClass::FireDeathWeapon @ 0070d690
TechnoClass::GattlingRateDown @ 0070e000
TechnoClass::GattlingRateUp @ 0070de70
TechnoClass::GetAirstrikeTintIntensity @ 0070e4b0
TechnoClass::GetControllingHouse @ 006339b0
TechnoClass::GetDrawer @ 00705d70
TechnoClass::GetEffectTintIntensity @ 0070e360
TechnoClass::GetInvulnerabilityTintIntensity @ 0070e380
TechnoClass::GetOriginalOwner @ 0070f820
TechnoClass::GetTurretWeapon @ 0070e1a0
TechnoClass::GreatestThreat @ 006f8df0
TechnoClass::HasAbility @ 0070d0d0
TechnoClass::IsAbsorbAllowed @ 004598a0
TechnoClass::IsMindControlled @ 007105e0
TechnoClass::IsReadyToCloak @ 006fbdc0
TechnoClass::KillPassengers @ 00707cb0
TechnoClass::Limbo @ 006f6ac0
TechnoClass::MarkPassengersAsExited @ 007104c0
TechnoClass::NearbyLocation @ 00703590
TechnoClass::Reactivate @ 0070fbe0
TechnoClass::ReleaseLocomotor @ 0070fee0
TechnoClass::SetArchiveTarget @ 0070c610
TechnoClass::SetCurrentWeaponStage @ 0070ddd0
TechnoClass::SetTarget @ 006fcdb0
TechnoClass::SetTargetForPassengers @ 00710550
TechnoClass::ShouldNotBeCloaked @ 006fbc90
TechnoClass::ShouldSuppress @ 006f79a0
TechnoClass::StartReloading @ 006fb080
TechnoClass::TargetingTimerFinished @ 0070f7e0
TechnoClass::ThreatCoeffients @ 0070cd10
TechnoClass::TimeToBuild @ 006f47a0
TechnoClass::TryNextPlanningTokenNode @ 006385c0
TechnoClass::TryNextPlanningTokenNode @ 00705d60
TechnoClass::UpdateThreatInCell @ 0070f6e0
TechnoClass::sub_70DE00 @ 0070de00
TechnoTypeClass::GetByTypeAndIndex @ 0048dcd0
TechnoTypeClass::GetEliteWeapon @ 007177e0
TechnoTypeClass::GetParticleSysOffset @ 007178c0
TechnoTypeClass::GetWeapon @ 007177c0
TeleportLocomotionClass::In_Which_Layer @ 00718000
TemporalClass::CanWarpTarget @ 0071ae50
TemporalClass::Detach @ 0071ade0
TemporalClass::Fire @ 0071af20
TemporalClass::GetWarpPerStep @ 0071ab10
TemporalClass::JustLetGo @ 0071ad40
TemporalClass::LetGo @ 0071abc0
TerrainClass::WhatAmI @ 0071bb90
TerrainTypeClass::WhatAmI @ 0071da80
ThemeClass::AI @ 007209d0
ThemeClass::FindIndex @ 00721210
ThemeClass::GetID @ 00721270
ThemeClass::GetLength @ 00720e50
ThemeClass::GetName @ 00720940
ThemeClass::GetRandomIndex @ 00720a80
ThemeClass::GetUIName @ 007209b0
ThemeClass::IsAvailable @ 00721140
ThemeClass::Play @ 00720bb0
ThemeClass::Queue @ 00720b20
ThemeClass::Scan @ 007207f0
ThemeClass::Stop @ 00720ea0
TiberiumClass::RegisterForGrowth @ 007235a0
TriggerClass::Destroy @ 00726720
TriggerClass::FireActions @ 007265c0
TriggerClass::HasAllowWinAction @ 00726310
TriggerClass::HasCrossesHorizontalLineEvent @ 00726250
TriggerClass::HasCrossesVerticalLineEvent @ 00726290
TriggerClass::HasGlobalSetOrClearedEvent @ 00726350
TriggerClass::HasZoneEntryByEvent @ 007262d0
TriggerClass::NotifyGlobalChanged @ 007263a0
TriggerClass::NotifyLocalChanged @ 007263d0
TriggerClass::ResetTimers @ 00726400
TriggerTypeClass::GetFlags @ 007271e0
TriggerTypeClass::HasAllowWinAction @ 00726fe0
TriggerTypeClass::HasCrossesHorizontalLineEvent @ 00726f80
TriggerTypeClass::HasCrossesVerticalLineEvent @ 00726f50
TriggerTypeClass::HasGlobalSetOrClearedEvent @ 00727010
TriggerTypeClass::HasLocalSetOrClearedEvent @ 00727050
TriggerTypeClass::HasZoneEntryByEvent @ 00726fb0
TubeClass::WhatAmI @ 00727fd0
UnitClass::AStarAttempt @ 007353c0
UnitClass::AStarAttempt @ 00746000
UnitClass::AssignDestination_7447B0 @ 007447b0
UnitClass::Deploy @ 00739ac0
UnitClass::Explode @ 00738680
UnitClass::FlagAttach @ 00740df0
UnitClass::FlagRemove @ 00740e20
UnitClass::FlagRemove @ 00740e80
UnitClass::GotoClearSpot @ 00738d30
UnitClass::Harvesting @ 0073d450
UnitClass::IsDeactivated @ 0070fbd0
UnitClass::ShouldCrashIt @ 007438f0
UnitClass::TryToDeploy @ 007393c0
UnitClass::Undeploy @ 00739cd0
UnitClass::UpdateFiring @ 00736df0
UnitClass::UpdateRotation @ 00736990
UnitClass::UpdateTube @ 007359f0
UnitClass::UpdateVisceroid @ 00737180
UnitClass::WhatAmI @ 007441b0
UnitClass::WhatAmI @ 00744210
UnitTrackerClass::ClearUnitCount @ 007490d0
UnitTrackerClass::GetArray @ 007490c0
UnitTrackerClass::GetUnitCount @ 007490a0
UnitTrackerClass::IncrementUnitCount @ 00749020
UnitTrackerClass::PopulateUnitCount @ 00749060
UnitTrackerClass::ToNetworkFormat @ 00749100
UnitTrackerClass::ToPCFormat @ 00749150
UnitTypeClass::WhatAmI @ 007470d0
VeinholeMonsterClass::Func_74E1C0_RecalculateCellVector @ 0074e1c0
VeinholeMonsterClass::Recalculate @ 0074e930
VeinholeMonsterClass::RecalculateSpread @ 0074e6b0
VeinholeMonsterClass::RemoveFrom @ 0074ef10
VeinholeMonsterClass::Save @ 0074c9f0
VeinholeMonsterClass::UpdateGrowth @ 0074d7c0
VerQueryValueA @ 007c89e0
VersionClass::Clip_Version @ 0074fd60
VersionClass::Init_Clipping @ 0074fd50
VersionClass::Max_Version @ 0074fdb0
VersionClass::Min_Version @ 0074fda0
VersionClass::Version_Name @ 0074fae0
VersionClass::Version_Number @ 0074f760
VersionClass::Version_Protocol @ 0074fd20
VoxClass::LoadFromINI @ 00752db0
VoxelAnimClass::WhatAmI @ 007493b0
VoxelAnimTypeClass::WhatAmI @ 0074ad80
WSAAsyncSelect @ 007c89bc
WSACleanup @ 007c89b6
WSAGetLastError @ 007c897a
WSAStartup @ 007c89c8
WarheadTypeClass::WhatAmI @ 0075cec0
WaveClass::DamageArea @ 0075f330
WaveClass::Draw_Magnetic @ 00762070
WaveClass::Draw_NonMagnetic @ 00761640
WaveClass::Update_Wave @ 00762af0
WaypointPathClass::GetWaypoint @ 00763980
WaypointPathClass::GetWaypointAfter @ 00763ba0
WaypointPathClass::WaypointExistsAt @ 00763a50
WeaponTypeClass::AllowedThreats @ 00772a90
WeaponTypeClass::CalculateSpeed @ 007729f0
__CxxThrowException@8 @ 007d2f64
___add_12 @ 007db087
___free_lc_time @ 007d6494
__alldiv @ 007c92d0
__allmul @ 007c8ec0
__allshl @ 007d9eb0
__amsg_exit @ 007cd917
__aulldiv @ 007c9380
__aullrem @ 007d7840
__cfltcvt @ 007ceed8
__copysign @ 007d8ef5
__declspec::CanPlaceBeacon @ 00430f30
__declspec::DeleteAllBeacons @ 00431410
__declspec::DeleteBeacon @ 004311c0
__declspec::DiscardInBuffers @ 007b1ca0
__declspec::DiscardOutBuffers @ 007b1d10
__declspec::Draw @ 00430ac0
__declspec::DrawRadar @ 00431700
__declspec::EditBeaconMessage @ 00431450
__declspec::Init @ 007b1de0
__declspec::LoadArt @ 004309d0
__declspec::PlaceBeacon @ 00430ba0
__declspec::ProcessDigging @ 00729580
__declspec::ProcessPreDigIn @ 007291f0
__declspec::ProcessPreDigOut @ 007298f0
__declspec::Reset @ 00430980
__declspec::SelectBeacon @ 00430f70
__declspec::StartListening @ 007b1bc0
__declspec::StopListening @ 007b1c50
__exit @ 007cbded
__fassign @ 007cebe8
__fclose_lk @ 007ca78c
__fload_withFB @ 007cf3d5
__freebuf @ 007d2b54
__frnd @ 007d8ee3
__global_unwind2 @ 007cc0dc
__local_unwind2 @ 007cc11e
__mbsnbicoll @ 007d45df
__nh_malloc @ 007c9442
__seh_longjmp_unwind@4 @ 007cc291
__startOneArgErrorHandling @ 007cf347
__strrev @ 007dde50
_init_namebuf @ 007cd5b4
_malloc @ 007c9430
_memset @ 007d75e0
_rand @ 007cb4aa
_strcmp @ 007cda90
_strlen @ 007d15a0
_strncat @ 007cb550
_strncmp @ 007ca610
_strncpy @ 007c91d0
_strrchr @ 007c8df0
bind @ 007c8998
closesocket @ 007c8992
entry @ 007cd80f
gethostbyname @ 007c8980
gethostname @ 007c89ce
getsockopt @ 007c898c
htonl @ 007c8962
htons @ 007c8968
inet_ntoa @ 007c8986
ntohl @ 007c896e
ntohs @ 007c8974
operator= @ 007d2f22
operator_new @ 007c8e17
recvfrom @ 007c89aa
sendto @ 007c89b0
setsockopt @ 007c89a4
socket @ 007c899e
timeGetTime @ 005d5890
variables::GetCRC @ 00476d80
variables::ReadCCFile @ 004741f0
variables::ReadStringtableEntry @ 00529160
variables::WriteCCFile @ 00474430
~exception @ 007ca9af
~exception @ 007caa00
~exception @ 007cac2f
~exception @ 007d2f41
